millis,label,ax,ay,az,gx,gy,gz
5929907,d,-0.5241,-0.1371,1.7792,10.6400,-118.5100,-44.7300
5929916,d,-0.5344,-0.0137,1.5362,-65.7300,-168.8400,-48.4400
5929926,d,-0.3548,-0.0224,1.3288,-119.6300,-199.0100,-45.6400
5929936,d,-0.2577,-0.0512,1.1771,-136.7100,-210.9100,-38.0800
5929945,d,-0.1630,-0.0795,1.0775,-124.6700,-206.1500,-27.5100
5929955,d,-0.0952,-0.1005,0.9902,-94.8500,-186.7600,-15.5400
5929964,d,-0.0464,-0.1132,0.9170,-62.3700,-156.7300,-3.2200
5929974,d,-0.0127,-0.1161,0.8628,-33.2500,-119.5600,8.3300
5929984,d,0.0044,-0.1122,0.8301,-13.6500,-80.2900,17.4300
5929994,d,0.0137,-0.1132,0.8140,-3.9900,-42.4900,24.6400
5930002,d,0.0166,-0.1161,0.8164,4.4100,-9.1000,29.0500
5930012,d,0.0073,-0.1244,0.8438,11.1300,17.1500,31.0100
5930022,d,-0.0093,-0.1405,0.8843,18.8300,35.2800,30.8000
5930032,d,-0.0249,-0.1527,0.9360,26.4600,45.0100,29.5400
5930041,d,-0.0420,-0.1591,0.9921,29.9600,46.4800,27.0900
5930051,d,-0.0610,-0.1640,1.0399,26.1800,39.9700,23.5900
5930061,d,-0.0703,-0.1693,1.0858,18.0600,26.6700,18.6200
5930070,d,-0.0810,-0.1845,1.1126,7.7700,8.6100,11.8300
5930080,d,-0.0932,-0.1918,1.1161,0.1400,-12.4600,3.7800
5930089,d,-0.0981,-0.1830,1.1122,-7.0000,-34.5100,-4.8300
5930099,d,-0.0961,-0.1688,1.1014,-12.1800,-54.4600,-31.2200
5930109,d,-0.0971,-0.1435,1.0887,-20.0900,-70.4200,-24.0800
5930119,d,-0.0966,-0.1181,1.0858,-35.4200,-88.8300,-25.2700
5930127,d,-0.0805,-0.1308,1.0975,-53.4800,-88.8300,-24.5000
5930137,d,-0.0561,-0.1825,1.1224,-59.8500,-93.4500,-22.0500
5930147,d,-0.0293,-0.2425,1.1556,-24.5000,-94.3600,-20.1600
5930157,d,-0.0088,-0.2791,1.1736,6.0200,-96.8800,-20.2300
5930166,d,-0.0088,-0.2660,1.1082,27.8600,-101.6400,-22.8200
5930176,d,-0.0146,-0.1893,1.0682,34.9300,-107.6600,-26.7400
5930186,d,0.0161,-0.1684,1.0311,31.0100,-112.9100,-30.3100
5930195,d,0.0161,-0.1493,0.9994,19.6000,-116.0600,-32.1300
5930205,d,0.0600,-0.1435,0.9809,1.4700,-117.3200,-31.7800
5930214,d,0.0864,-0.1454,0.9799,-17.9900,-116.4800,-29.5400
5930224,d,0.1078,-0.1571,0.9902,-34.7900,-114.3100,-26.3900
5930234,d,0.1322,-0.1713,0.9984,-44.9400,-111.3700,-22.7500
5930244,d,0.1503,-0.1786,0.9892,-43.1200,-107.5900,-20.5800
5930252,d,0.1601,-0.1884,0.9731,-33.6700,-103.6700,-19.0400
5930262,d,0.1776,-0.1932,0.9555,-22.9600,-99.6800,-17.4300
5930272,d,0.1932,-0.1884,0.9335,-11.3400,-94.7100,-16.5200
5930282,d,0.2020,-0.1801,0.9116,-1.8200,-88.4800,-16.5200
5930291,d,0.2098,-0.1732,0.8882,4.0600,-81.2700,-16.6600
5930301,d,0.2216,-0.1635,0.8628,5.2500,-73.8500,-16.8000
5930310,d,0.2323,-0.1547,0.8452,2.2400,-66.5700,-16.3100
5930320,d,0.2445,-0.1571,0.8413,-4.0600,-59.2200,-14.7700
5930330,d,0.2586,-0.1649,0.8384,-8.8900,-51.6600,-12.8100
5930339,d,0.2640,-0.1723,0.8369,-11.7600,-44.3800,-10.3600
5930349,d,0.2718,-0.1859,0.8403,-13.9300,-37.7300,-7.7000
5930359,d,0.2811,-0.1942,0.8403,-13.7200,-31.8500,-4.4100
5930369,d,0.2816,-0.1884,0.8355,-12.0400,-26.7400,-4.7600
5930377,d,0.2777,-0.1762,0.8398,-10.9900,-22.1200,-5.6700
5930387,d,0.2772,-0.1688,0.8516,-10.8500,-17.5000,-5.9500
5930397,d,0.2830,-0.1752,0.8623,-9.2400,-8.8200,-4.8300
5930407,d,0.2884,-0.1869,0.8799,-3.2200,-5.1100,-2.4500
5930416,d,0.2913,-0.2015,0.9262,-0.6300,-1.7500,0.2800
5930426,d,0.2923,-0.2157,0.9277,2.9400,0.3500,2.0300
5930435,d,0.2899,-0.2123,0.9262,2.1700,0.8400,2.5200
5930445,d,0.2845,-0.2011,0.9248,0.9800,0.2800,1.6100
5930455,d,0.2782,-0.1908,0.9243,-0.9100,-0.7000,-0.1400
5930464,d,0.2747,-0.1898,0.9252,-1.4000,-2.1000,-2.1000
5930474,d,0.2747,-0.1893,0.9311,-2.8000,-3.1500,-3.6400
5930484,d,0.2762,-0.1942,0.9423,-4.2700,-3.7100,-4.4100
5930494,d,0.2791,-0.2001,0.9531,-5.1100,-3.5000,-4.5500
5930502,d,0.2826,-0.1996,0.9589,-5.2500,-3.0100,-4.3400
5930512,d,0.2821,-0.1981,0.9638,-5.1100,-2.4500,-4.3400
5930522,d,0.2835,-0.1991,0.9662,-3.7100,-2.0300,-4.6200
5930532,d,0.2869,-0.1967,0.9648,-1.1200,-1.8200,-5.1800
5930541,d,0.2860,-0.1913,0.9618,0.2800,-1.8900,-5.8100
5930551,d,0.2830,-0.1840,0.9594,0.9800,-1.9600,-6.3700
5930560,d,0.2840,-0.1776,0.9658,-0.1400,-2.0300,-6.0900
5930570,d,0.2865,-0.1791,0.9745,-2.6600,-1.9600,-4.8300
5930580,d,0.2889,-0.1825,0.9721,-2.6600,-2.3100,-2.8000
5930589,d,0.2874,-0.1757,0.9667,-1.3300,-3.4300,-0.7700
5930599,d,0.2865,-0.1688,0.9618,-1.5400,-4.9700,0.8400
