millis,label,ax,ay,az,gx,gy,gz
6073314,z,0.1488,-0.2147,1.0653,22.5400,-63.7700,12.7400
6073324,z,0.1508,-0.1957,1.0551,26.1100,-61.9500,18.6900
6073333,z,0.1596,-0.1786,1.0438,29.6100,-59.3600,23.9400
6073343,z,0.1718,-0.1313,1.0355,28.9800,-54.8100,35.6300
6073353,z,0.1806,-0.1493,1.0365,20.3700,-53.7600,39.6200
6073363,z,0.1874,-0.1947,1.0199,16.1000,-53.7600,43.3300
6073373,z,0.1947,-0.1835,1.0180,12.0400,-55.5100,47.7400
6073381,z,0.1986,-0.1893,1.0146,8.8900,-58.5200,50.4000
6073391,z,0.1928,-0.2001,1.0121,5.2500,-62.6500,51.0300
6073401,z,0.1840,-0.2162,1.0077,2.5900,-66.7100,50.1900
6073411,z,0.1913,-0.2201,1.0028,0.4200,-69.8600,48.3700
6073420,z,0.1879,-0.2259,1.0063,-0.4900,-71.4700,45.9200
6073430,z,0.1771,-0.2347,1.0111,-0.3500,-71.1900,43.6100
6073439,z,0.1806,-0.2386,1.0063,2.3100,-69.3000,41.6500
6073449,z,0.1898,-0.2347,0.9941,5.0400,-67.4100,40.3900
6073458,z,0.1879,-0.2303,0.9823,7.5600,-66.2900,39.9700
6073468,z,0.1854,-0.2284,0.9726,7.3500,-66.0800,40.8800
6073478,z,0.1903,-0.2294,0.9594,4.0600,-66.5700,43.5400
6073488,z,0.1986,-0.2357,0.9443,-0.8400,-67.6200,47.4600
6073498,z,0.2040,-0.2523,0.9350,-6.1600,-68.9500,51.9400
6073506,z,0.2074,-0.2704,0.9243,-9.9400,-70.0000,56.2100
6073516,z,0.2103,-0.2669,0.9082,-11.5500,-71.2600,59.9200
6073526,z,0.2054,-0.2991,0.8901,-9.1000,-72.6600,63.2800
6073536,z,0.2050,-0.3245,0.8725,-4.6200,-72.3100,59.9200
6073545,z,0.2094,-0.3070,0.8589,-0.5600,-71.3300,57.4700
6073555,z,0.2064,-0.3050,0.8442,0.7700,-69.5800,55.6500
6073564,z,0.2089,-0.3045,0.8233,0.7700,-67.2000,54.6700
6073574,z,0.2186,-0.3026,0.7989,-0.4900,-64.8200,54.7400
6073583,z,0.2225,-0.3030,0.7784,-3.2200,-62.5800,58.3800
6073593,z,0.2191,-0.3104,0.7598,-5.0400,-58.2400,61.6700
6073603,z,0.2167,-0.3133,0.7422,-6.0900,-56.4900,65.5200
6073613,z,0.2201,-0.3167,0.7261,-8.2600,-54.9500,70.2100
6073623,z,0.2274,-0.3289,0.7027,-7.9800,-53.6200,75.3200
6073631,z,0.2245,-0.3416,0.7027,-9.1000,-52.4300,80.5700
6073641,z,0.2220,-0.3606,0.6822,-8.9600,-50.9600,85.9600
6073651,z,0.2313,-0.4099,0.6734,-9.5200,-49.5600,91.1400
6073661,z,0.2284,-0.4353,0.6612,-11.6200,-48.0900,95.9000
6073670,z,0.2103,-0.4621,0.6490,-13.3700,-46.2000,100.4500
6073680,z,0.2201,-0.4900,0.6407,-15.8900,-43.7500,105.0000
6073689,z,0.2137,-0.5236,0.6388,-15.6800,-39.9700,109.2700
6073699,z,0.1952,-0.5588,0.6432,-10.2200,-34.7200,113.0500
6073708,z,0.1840,-0.5856,0.6529,-3.0800,-28.7700,116.0600
6073718,z,0.1659,-0.6124,0.6637,5.5300,-22.8200,118.3000
6073728,z,0.1449,-0.6456,0.6690,12.6000,-18.4100,120.6800
6073738,z,0.1235,-0.6847,0.6632,17.4300,-17.0100,123.2700
6073748,z,0.0839,-0.7286,0.6481,20.0900,-17.9200,126.0700
6073756,z,0.0439,-0.7696,0.6320,22.2600,-19.3200,128.4500
6073766,z,0.0107,-0.8194,0.6144,23.3100,-19.0400,130.8300
6073776,z,-0.0078,-0.8735,0.6080,24.9200,-15.6800,133.0700
