millis,label,ax,ay,az,gx,gy,gz
6829640,0,0.1391,-0.1737,0.9736,-4.2000,-7.3500,-3.8500
6829650,0,0.1347,-0.1781,0.9599,-11.5500,-5.6000,-7.7700
6829660,0,0.1283,-0.2040,0.9545,-15.5400,-3.5000,-10.2200
6829668,0,0.1122,-0.2391,0.9526,-13.9300,-0.6300,-12.4600
6829678,0,0.1039,-0.2469,0.9584,-11.7600,2.7300,-14.4900
6829688,0,0.1005,-0.2420,0.9721,-9.8700,9.4500,-15.8900
6829698,0,0.0952,-0.2362,0.9892,1.0500,11.9000,-16.1700
6829708,0,0.1025,-0.2196,1.0194,6.2300,13.0900,-15.0500
6829717,0,0.1210,-0.1932,1.0268,8.1900,12.5300,-12.9500
6829726,0,0.1244,-0.1762,1.0326,8.6800,10.7100,-10.2900
6829736,0,0.1098,-0.1752,1.0399,11.0600,8.2600,-7.3500
6829746,0,0.0932,-0.1728,1.0429,14.7700,5.2500,-4.4800
6829755,0,0.0903,-0.1606,1.0404,16.4500,1.6800,-2.1700
6829765,0,0.0927,-0.1606,1.0346,16.3800,-1.8900,-0.4200
6829775,0,0.0961,-0.1591,1.0268,14.4900,-5.0400,0.6300
6829785,0,0.0996,-0.1566,1.0209,10.0800,-7.9100,1.2600
6829793,0,0.1010,-0.1571,1.0199,6.0200,-10.1500,1.3300
6829803,0,0.1030,-0.1640,1.0243,3.2900,-11.9000,0.9800
6829813,0,0.0966,-0.1806,1.0268,4.3400,-12.7400,0.4200
6829823,0,0.0956,-0.1820,1.0277,8.1900,-12.9500,-0.1400
6829833,0,0.1049,-0.1635,1.0316,10.9900,-12.7400,-0.9100
6829842,0,0.1103,-0.1562,1.0307,12.8100,-12.6000,-1.4000
6829851,0,0.1176,-0.1640,1.0326,15.8900,-12.6700,-1.1900
6829861,0,0.1196,-0.1659,1.0331,17.5700,-12.6700,-0.5600
6829871,0,0.1142,-0.1659,1.0248,16.7300,-12.8100,-0.4900
6829880,0,0.1113,-0.1708,1.0150,14.4200,-13.0900,-1.2600
6829890,0,0.1098,-0.1728,1.0019,13.3700,-13.2300,-2.5200
6829900,0,0.1118,-0.1635,0.9906,12.3900,-13.3000,-4.0600
6829909,0,0.1161,-0.1532,0.9867,10.3600,-13.0900,-5.1800
6829918,0,0.1171,-0.1435,0.9833,8.6100,-12.0400,-5.3900
6829928,0,0.1249,-0.1342,0.9750,6.5800,-9.8000,-3.2900
6829938,0,0.1420,-0.1254,0.9726,4.9000,-6.7900,-1.8900
6829948,0,0.1459,-0.1269,0.9745,3.9200,0.9800,-0.9100
6829958,0,0.1371,-0.1381,0.9740,6.6500,4.8300,-0.9100
6829967,0,0.1357,-0.1435,0.9701,7.9800,7.5600,-1.8200
6829976,0,0.1308,-0.1493,0.9701,9.2400,9.0300,-3.2200
6829986,0,0.1186,-0.1503,0.9765,8.3300,9.1000,-4.5500
6829996,0,0.1113,-0.1435,0.9906,5.8800,8.4000,-5.1800
6830005,0,0.1064,-0.1410,1.0024,3.1500,7.6300,-4.9000
6830015,0,0.0854,-0.1415,1.0087,1.3300,6.7200,-3.9900
6830025,0,0.1059,-0.1313,1.0165,3.2200,6.3000,-2.5200
6830034,0,0.1274,-0.1196,1.0233,5.3900,6.0900,-0.6300
6830043,0,0.1259,-0.1176,1.0238,6.2300,6.1600,1.2600
6830053,0,0.1152,-0.1186,1.0248,7.7000,6.4400,2.0300
6830063,0,0.1142,-0.1215,1.0238,8.4000,5.7400,1.5400
6830073,0,0.1083,-0.1274,1.0268,9.2400,4.1300,0.2100
6830083,0,0.0898,-0.1264,1.0326,9.5200,2.0300,-1.4000
6830092,0,0.0956,-0.1322,1.0282,10.7800,-0.9800,-2.3100
6830101,0,0.1088,-0.1230,1.0282,16.1000,-3.7100,-1.7500
6830111,0,0.1157,-0.1078,1.0253,12.5300,-6.4400,-1.1200
6830121,0,0.1254,-0.1801,1.0131,13.2300,-8.1200,-0.2100
6830130,0,0.1215,-0.1684,1.0082,34.1600,-5.6700,1.8200
6830140,0,0.1186,-0.0771,1.0043,29.1200,-5.8800,1.4700
6830150,0,0.1142,-0.0815,0.9950,17.2900,-6.3000,-0.1400
6830159,0,0.1005,-0.1142,0.9882,13.1600,-4.9700,-1.3300
6830168,0,0.1083,-0.0976,0.9843,17.1500,-1.8200,-1.5400
6830178,0,0.1420,-0.0849,0.9794,9.6600,-0.1400,-0.3500
6830188,0,0.1537,-0.1191,0.9833,2.3100,0.9800,3.1500
6830198,0,0.1381,-0.1313,0.9965,0.0000,3.0800,3.0100
6830208,0,0.1435,-0.1308,1.0121,-2.3100,3.2200,1.4700
6830217,0,0.1459,-0.1327,1.0258,-5.3200,3.0100,-1.8200
6830226,0,0.1327,-0.1210,1.0370,-5.3200,1.8900,-5.5300
6830236,0,0.1298,-0.1098,1.0482,0.0700,0.4200,-8.2600
6830246,0,0.1249,-0.1108,1.0468,3.2900,-1.1900,-9.5200
6830255,0,0.1074,-0.1010,1.0394,2.3800,-3.0100,-9.0300
6830265,0,0.2333,-0.1010,1.0331,-0.7000,-5.0400,-7.0000
6830275,0,0.1283,-0.1025,1.0253,-5.8800,-7.2100,-4.5500
6830284,0,0.0034,-0.1093,1.0189,-11.4800,-9.3100,-3.0100
6830293,0,0.1044,-0.1157,1.0116,-14.7000,-10.1500,-2.5900
6830303,0,0.1074,-0.1127,1.0028,-21.3500,-10.5000,-1.9600
6830313,0,0.1083,-0.1152,1.0063,-26.8800,-9.8700,-1.2600
6830323,0,0.0971,-0.1088,1.0155,-22.5400,-6.9300,-0.5600
6830333,0,0.1244,-0.1039,1.0209,-21.4200,-4.2700,0.9100
6830342,0,0.1503,-0.1293,1.0228,-14.5600,-2.1700,3.1500
6830351,0,0.1401,-0.1479,1.0302,-5.1100,-0.5600,5.1100
6830361,0,0.1298,-0.1493,1.0390,2.1700,-0.1400,5.3200
6830371,0,0.1166,-0.1610,1.0438,7.0700,-0.7700,3.4300
6830380,0,0.1044,-0.1713,1.0482,9.0300,-2.1700,0.3500
6830390,0,0.1010,-0.1557,1.0497,4.5500,-4.6200,-2.7300
6830400,0,0.1078,-0.1357,1.0409,-4.2700,-9.1700,-5.0400
6830409,0,0.1152,-0.1337,1.0287,-12.8800,-14.7700,-6.2300
6830418,0,0.1220,-0.1435,1.0214,-20.0200,-19.6000,-6.0200
6830428,0,0.1303,-0.1479,1.0258,-20.6500,-22.0500,-5.4600
6830438,0,0.1381,-0.1532,1.0321,-16.1700,-21.4900,-5.1100
6830448,0,0.1430,-0.1640,1.0258,-8.6100,-18.3400,-5.4600
6830458,0,0.1523,-0.1776,1.0165,-1.6100,-9.3100,-7.0000
6830467,0,0.1640,-0.1879,1.0072,7.4900,-4.6200,-10.2900
6830476,0,0.1620,-0.1879,0.9916,7.4900,-1.3300,-15.4700
6830486,0,0.1469,-0.1908,0.9736,9.3100,1.4000,-22.2600
6830496,0,0.1274,-0.1898,0.9653,10.3600,3.2900,-28.7700
6830505,0,0.1240,-0.1718,0.9804,7.2100,4.4100,-33.3900
6830515,0,0.1322,-0.0966,1.0009,-2.2400,5.5300,-35.0700
6830525,0,0.1176,-0.0825,1.0004,-10.9200,5.6000,-33.9500
6830534,0,0.1176,-0.1005,1.0097,-10.2900,5.6000,-29.4000
6830543,0,0.1240,-0.1230,1.0248,-6.9300,5.8800,-21.4900
6830553,0,0.1205,-0.1357,1.0292,-2.5200,5.6000,-12.1800
6830563,0,0.1108,-0.1401,1.0316,-0.2800,3.9900,-3.2200
6830573,0,0.1054,-0.1279,1.0350,2.5200,1.2600,3.4300
6830583,0,0.1039,-0.1103,1.0448,1.8200,-2.3100,6.7200
6830592,0,0.1049,-0.1108,1.0609,3.0100,-4.6200,7.1400
6830601,0,0.1127,-0.1166,1.0692,6.6500,-4.4800,5.8100
6830611,0,0.1196,-0.1132,1.0712,9.4500,-1.6800,3.6400
6830621,0,0.1200,-0.0820,1.0541,11.0600,3.0100,0.7000
6830630,0,0.1215,-0.0766,1.0282,8.4700,7.9800,-2.2400
6830640,0,0.1200,-0.0937,1.0058,13.5100,14.0700,-3.7800
6830650,0,0.1152,-0.0844,0.9789,12.1100,18.2700,-3.3600
6830659,0,0.1127,-0.0874,0.9492,2.4500,19.8800,-1.5400
6830668,0,0.0996,-0.1010,0.9433,-4.1300,19.8800,0.8400
6830678,0,0.0869,-0.0976,0.9609,-9.4500,19.3200,3.9900
6830688,0,0.0898,-0.0776,0.9931,-15.3300,19.1100,7.2800
6830698,0,0.0971,-0.0971,1.0165,-22.7500,19.8800,15.5400
6830708,0,0.1069,-0.1415,1.0028,-20.7900,20.6500,18.6900
6830717,0,0.1196,-0.1601,0.9926,-16.0300,14.8400,18.0600
6830726,0,0.1142,-0.1674,0.9999,-9.1700,14.8400,13.4400
6830736,0,0.0849,-0.1664,1.0058,-4.8300,-0.0700,6.7900
6830746,0,0.0727,-0.1654,1.0048,-13.9300,-8.8200,0.2800
6830755,0,0.0781,-0.1640,1.0111,-21.6300,-16.3800,-4.3400
6830765,0,0.0830,-0.1747,1.0082,-24.4300,-21.5600,-6.2300
6830775,0,0.0937,-0.1776,1.0009,-20.6500,-24.3600,-5.8800
6830784,0,0.1020,-0.1776,1.0004,-16.2400,-25.6200,-4.4100
6830793,0,0.1059,-0.1508,0.9999,-14.1400,-25.4100,-1.9600
6830803,0,0.1157,-0.1396,1.0009,-10.8500,-23.5900,0.9800
6830813,0,0.1293,-0.1376,1.0038,-9.1700,-20.7900,3.5000
6830823,0,0.1283,-0.1493,1.0077,-7.4900,-17.3600,5.4600
6830833,0,0.1122,-0.1508,1.0175,-7.3500,-13.8600,6.5100
6830842,0,0.0996,-0.1547,1.0224,-7.4200,-10.7800,7.4900
6830851,0,0.0956,-0.1649,1.0238,-4.8300,-7.9800,8.3300
6830861,0,0.1015,-0.1581,1.0258,-2.6600,-5.6000,8.2600
