millis,label,ax,ay,az,gx,gy,gz
4170256,c,0.3050,0.0874,0.5456,-52.1500,-62.6500,-88.1300
4170265,c,0.3065,0.0737,0.5124,-51.8700,-62.6500,-85.5400
4170275,c,0.3274,0.0542,0.4826,-47.0400,-62.0900,-84.9100
4170285,c,0.3504,0.0542,0.4563,-20.3700,-61.0400,-87.9200
4170294,c,0.3640,0.0761,0.4485,-15.5400,-57.8900,-93.6600
4170304,c,0.3738,0.1064,0.4499,-18.1300,-53.4100,-99.4000
4170314,c,0.3802,0.1269,0.4216,-25.8300,-48.9300,-103.5300
4170324,c,0.3728,0.1464,0.3972,-32.4800,-44.3100,-106.3300
4170333,c,0.3660,0.1893,0.3816,-41.0200,-38.5700,-108.5700
4170342,c,0.3762,0.2255,0.3782,-47.2500,-31.2900,-109.6200
4170352,c,0.3982,0.2640,0.3884,-50.0500,-23.0300,-108.9900
4170362,c,0.3982,0.3040,0.3992,-52.5700,-14.9100,-107.5900
4170372,c,0.4021,0.3128,0.3963,-48.3700,-7.8400,-106.0500
4170381,c,0.3987,0.3109,0.3933,-34.4400,-3.6400,-104.7900
4170390,c,0.3865,0.3206,0.4026,-24.5700,-0.9800,-104.3000
4170400,c,0.3909,0.3133,0.4046,-25.9700,2.8000,-104.0900
4170410,c,0.4099,0.3143,0.4055,-29.3300,7.5600,-103.4600
4170419,c,0.4192,0.3655,0.4172,-31.4300,13.3700,-104.3700
4170429,c,0.4197,0.4177,0.4372,-33.8100,20.2300,-106.5400
4170439,c,0.4143,0.4499,0.4524,-36.1900,25.8300,-107.9400
4170449,c,0.4011,0.4865,0.4499,-42.0700,29.6100,-107.9400
4170458,c,0.3943,0.5036,0.4358,-47.8100,33.1800,-106.6100
4170467,c,0.3792,0.5012,0.4211,-48.0900,38.0100,-102.8300
4170477,c,0.3694,0.5070,0.4070,-43.7500,45.0800,-96.3200
4170487,c,0.3870,0.5046,0.4207,-37.2400,53.9000,-87.7800
4170497,c,0.4075,0.4968,0.4660,-32.2700,63.0000,-79.1000
4170506,c,0.4094,0.5119,0.5207,-35.3500,70.4900,-72.8000
4170515,c,0.3894,0.5158,0.5641,-44.1000,76.0200,-72.8000
4170525,c,0.3479,0.5041,0.5797,-47.4600,78.4000,-77.7000
4170535,c,0.3143,0.5065,0.5817,-47.8800,79.5900,-79.5900
