millis,label,ax,ay,az,gx,gy,gz
670791,d,0.8125,0.0366,0.6159,-8.4700,17.9900,-5.0400
670799,d,0.8086,0.0366,0.6193,-2.0300,19.1800,-3.9900
670809,d,0.8037,0.0371,0.6329,4.2000,17.7800,-2.1700
670819,d,0.8032,0.0400,0.6559,6.4400,15.0500,-0.2800
670829,d,0.8072,0.0371,0.6720,4.3400,12.6000,0.9100
670838,d,0.8067,0.0303,0.6773,1.1900,11.2000,0.7700
670848,d,0.8062,0.0268,0.6793,-1.6100,11.3400,-0.5600
670858,d,0.8081,0.0332,0.6866,-3.5700,12.4600,-2.7300
670867,d,0.8047,0.0425,0.6939,-8.0500,13.8600,-4.4800
670876,d,0.8052,0.0454,0.6959,-15.5400,15.2600,-4.5500
670886,d,0.8086,0.0381,0.6944,-22.4700,16.7300,-2.8000
670896,d,0.8032,0.0264,0.6847,-23.4500,18.3400,0.2100
670906,d,0.7940,0.0210,0.6720,-16.6600,18.8300,3.0100
670916,d,0.7832,0.0215,0.6700,-8.5400,17.5000,5.3200
670924,d,0.7764,0.0215,0.6822,-2.2400,14.7700,6.5100
670934,d,0.7725,0.0234,0.7037,4.2700,11.1300,6.7200
670944,d,0.7666,0.0264,0.7174,8.2600,6.6500,6.5800
670954,d,0.7686,0.0244,0.7252,7.3500,1.3300,6.7200
670963,d,0.7725,0.0195,0.7291,3.3600,-3.5000,6.7200
670973,d,0.7793,0.0107,0.7183,-1.1900,-7.0700,5.4600
670983,d,0.7857,0.0073,0.7042,-3.5700,-8.8200,3.6400
670992,d,0.7871,0.0068,0.6905,-5.4600,-8.6800,1.2600
671001,d,0.7867,0.0000,0.6793,-5.5300,-7.1400,-0.8400
671011,d,0.7828,-0.0083,0.6700,-1.2600,-4.5500,-2.2400
671021,d,0.7788,-0.0068,0.6647,7.5600,-5.4600,-2.5900
671031,d,0.7720,0.0039,0.6754,6.8600,-7.3500,-2.1700
671041,d,0.7696,0.0098,0.6788,6.3700,-9.4500,-1.4700
671049,d,0.7720,0.0161,0.6852,4.8300,-10.6400,-0.4900
671059,d,0.7759,0.0259,0.6881,1.8200,-10.7100,0.7700
671069,d,0.7769,0.0278,0.6861,-1.6800,-9.8000,2.2400
671079,d,0.7774,0.0195,0.6764,-5.1100,-8.4700,3.8500
671088,d,0.7735,0.0088,0.6642,-6.7900,-7.2800,4.9000
