millis,label,ax,ay,az,gx,gy,gz
584399,u,0.3177,-0.1186,0.9662,-6.2300,-6.3000,-1.1200
584409,u,0.3216,-0.1191,0.9453,-1.9600,-8.1900,-2.3800
584418,u,0.3304,-0.1122,0.9472,5.1100,-8.3300,-3.6400
584428,u,0.3328,-0.1025,0.9599,7.4200,-6.7200,-3.0100
584438,u,0.3343,-0.1005,0.9609,4.6900,-4.6900,-1.2600
584448,u,0.3357,-0.1010,0.9628,2.8700,-1.3300,0.6300
584458,u,0.3357,-0.0986,0.9706,-4.0600,-0.3500,2.3100
584466,u,0.3362,-0.1015,0.9687,-4.0600,0.0700,3.2200
584476,u,0.3338,-0.1108,0.9667,-6.3700,0.1400,3.3600
584486,u,0.3304,-0.1142,0.9633,-5.0400,-0.1400,2.4500
584496,u,0.3284,-0.1132,0.9643,-2.1000,-0.7000,1.1900
584505,u,0.3274,-0.1152,0.9697,2.4500,-1.5400,0.3500
584515,u,0.3265,-0.1098,0.9775,3.6400,-3.0100,0.3500
584524,u,0.3265,-0.1103,0.9789,1.2600,-4.7600,1.0500
584534,u,0.3255,-0.1137,0.9711,-1.4700,-6.0900,1.8900
584543,u,0.3289,-0.1152,0.9623,-0.7700,-6.4400,2.0300
584553,u,0.3304,-0.1161,0.9614,-0.9100,-5.6700,1.6800
584563,u,0.3284,-0.1161,0.9599,-2.5900,-4.4100,1.2600
584573,u,0.3260,-0.1161,0.9492,-4.2000,-3.2200,0.9800
584583,u,0.3245,-0.1215,0.9365,-2.7300,-2.5200,0.7700
584591,u,0.3255,-0.1244,0.9423,0.3500,-2.1000,0.7000
584601,u,0.3240,-0.1235,0.9545,0.0700,-1.5400,0.7000
584611,u,0.3216,-0.1249,0.9550,-0.7700,-1.1900,0.5600
584621,u,0.3245,-0.1210,0.9599,-0.3500,-1.2600,-0.0700
584630,u,0.3279,-0.1132,0.9662,-1.3300,-1.2600,-0.8400
584640,u,0.3270,-0.1118,0.9658,-4.6900,-1.6100,-1.1900
584649,u,0.3255,-0.1152,0.9643,-7.3500,-1.7500,-0.9100
584659,u,0.3206,-0.1166,0.9560,-8.3300,-1.1900,-0.3500
584668,u,0.3182,-0.1147,0.9487,-5.5300,-0.3500,-0.4200
584678,u,0.3172,-0.1147,0.9536,-2.9400,0.7700,-0.6300
584688,u,0.3157,-0.1225,0.9604,-1.1900,1.5400,-0.4900
584698,u,0.3148,-0.1264,0.9628,0.4200,0.0000,-0.4200
584708,u,0.3148,-0.1220,0.9648,0.4900,-1.8900,-0.5600
584716,u,0.3167,-0.1181,0.9653,0.0000,-3.5000,-0.5600
584726,u,0.3196,-0.1152,0.9653,-17.8500,-4.2700,0.0700
584736,u,0.3226,-0.1161,0.9672,-4.4100,-4.0600,0.9800
584746,u,0.3235,-0.1205,0.9482,-4.6900,-2.8700,1.6100
584755,u,0.3235,-0.1210,0.9492,-2.5200,-1.2600,1.4000
584765,u,0.3274,-0.1210,0.9570,-1.9600,0.4900,0.6300
584774,u,0.3304,-0.1259,0.9521,-2.7300,1.1900,0.0700
584784,u,0.3289,-0.1293,0.9516,-2.8000,0.7700,-0.4900
584793,u,0.3260,-0.1274,0.9545,-3.0100,0.0700,-0.7700
584803,u,0.3255,-0.1264,0.9521,-0.4900,-0.5600,-0.9100
584813,u,0.3255,-0.1225,0.9643,4.0600,-1.0500,-0.5600
584823,u,0.3221,-0.1161,0.9828,3.5000,-1.1900,0.7700
584833,u,0.3172,-0.1171,0.9809,-1.1200,-1.4700,2.4500
584841,u,0.3192,-0.1254,0.9692,-2.5900,-1.6800,3.4300
584851,u,0.3245,-0.1283,0.9687,-0.4900,-1.6100,3.1500
584861,u,0.3240,-0.1279,0.9755,-1.5400,-1.1900,2.3800
584871,u,0.3240,-0.1401,0.9750,-6.0900,-0.7700,1.7500
584880,u,0.3231,-0.1488,0.9716,-9.3800,-0.2100,1.3300
584890,u,0.3133,-0.1444,0.9575,-9.6600,0.6300,0.7000
584899,u,0.3143,-0.1410,0.9501,-6.0200,1.4000,-0.7700
584909,u,0.3211,-0.1405,0.9638,-2.1700,2.8000,-2.1700
584918,u,0.3216,-0.1405,0.9628,-0.7700,3.9200,-2.8700
584928,u,0.3221,-0.1401,0.9575,0.4900,3.5700,-3.3600
